algorithm,value,std
sphincsshake256ssimple,7624.652763,2.3092759999999997
sphincsshake256fsimple,871.3212299999999,0.723579
sphincsshake192ssimple,8839.432878,13.418437
sphincsshake192fsimple,469.269965,0.872526
sphincsshake128ssimple,5215.92126,1.7708380000000001
sphincsshake128fsimple,323.323803,0.748066
sphincssha2256ssimple,11088.094906,20.384392000000002
sphincssha2256fsimple,1206.632574,2.541149
sphincssha2192ssimple,12742.661564,4.702723
sphincssha2192fsimple,636.228344,0.954846
sphincssha2128ssimple,7534.698843,5.70724
sphincssha2128fsimple,426.757443,0.657362
mldsa87,88.338166,2.1664179999999997
mldsa65,85.37006199999999,1.317656
mldsa44,83.245107,1.353216
falcon512,116.54396799999999,4.8870830000000005
falcon1024,181.55971200000002,10.010907
RSA,1933.179734,672.566522
EC,75.563686,0.633061
