algorithm,value,std
sphincsshake256ssimple,7455.947183,5.091970000000001
sphincsshake256fsimple,1243.528014,0.7463380000000001
sphincsshake192ssimple,8388.028636,12.304522
sphincsshake192fsimple,865.8363810000001,0.8233999999999999
sphincsshake128ssimple,5044.283520999999,1.332325
sphincsshake128fsimple,729.9375759999999,0.867804
sphincssha2256ssimple,10594.868277,3.497589
sphincssha2256fsimple,1485.927094,0.875072
sphincssha2192ssimple,11851.4792,3.04472
sphincssha2192fsimple,949.713319,0.861833
sphincssha2128ssimple,7107.500473,2.503508
sphincssha2128fsimple,831.470326,0.932897
mldsa87,409.503185,1.831337
mldsa65,408.18931000000003,2.113353
mldsa44,407.379143,1.216095
falcon512,406.050114,0.778265
falcon1024,408.86992399999997,0.6033339999999999
RSA,352.026635,0.5212739999999999
EC,342.003279,0.6521440000000001
