algorithm,value,std
sphincsshake256ssimple,8086.083169,4.026994
sphincsshake256fsimple,1332.9322109999998,1.062192
sphincsshake192ssimple,9301.925222,14.404205
sphincsshake192fsimple,931.359148,1.044591
sphincsshake128ssimple,5666.615555,8.716771
sphincsshake128fsimple,784.5644609999999,1.037881
sphincssha2256ssimple,11432.181323,3.3159389999999997
sphincssha2256fsimple,1561.5241070000002,1.338329
sphincssha2192ssimple,13101.799262,5.679968
sphincssha2192fsimple,992.646518,0.889572
sphincssha2128ssimple,8007.863746,5.9185039999999995
sphincssha2128fsimple,897.374356,1.019503
mldsa87,444.07561499999997,2.121493
mldsa65,442.906724,1.653628
mldsa44,439.70819900000004,1.232971
falcon512,473.84535100000005,4.651319
falcon1024,542.3119280000001,11.973005
RSA,2395.347359,621.228626
EC,317.31384299999996,0.627361
