algorithm,value,std
sphincsshake256ssimple,6956.802170999999,5.161824
sphincsshake256fsimple,745.045843,0.513293
sphincsshake192ssimple,7887.991671,12.003832000000001
sphincsshake192fsimple,367.446528,0.453805
sphincsshake128ssimple,4534.347129000001,8.831645
sphincsshake128fsimple,230.897785,0.518639
sphincssha2256ssimple,10166.804872,4.555977
sphincssha2256fsimple,1057.5482,0.7160460000000001
sphincssha2192ssimple,11422.268143,4.676489
sphincssha2192fsimple,519.705714,0.470547
sphincssha2128ssimple,6599.4721,2.611348
sphincssha2128fsimple,325.17094299999997,0.539964
mldsa87,15.797241999999999,1.362719
mldsa65,14.773484999999999,1.528916
mldsa44,13.523386,1.1123070000000002
falcon512,12.6487,0.468262
falcon1024,14.094972,0.522748
RSA,20.196129,0.464804
EC,9.638957,0.446017
