algorithm,value,std
sphincsshake256ssimple,5003.339557,2.2246319999999997
sphincsshake256fsimple,5003.433729,1.948529
sphincsshake192ssimple,5001.733186,2.1289130000000003
sphincsshake192fsimple,4999.570514,1.640308
sphincsshake128ssimple,4994.3680429999995,2.340955
sphincsshake128fsimple,4995.936714,3.083115
sphincssha2256ssimple,3254.963143,1.7150320000000001
sphincssha2256fsimple,3256.5928,2.2140210000000002
sphincssha2192ssimple,3254.0156420000003,2.129147
sphincssha2192fsimple,3253.988028,2.702267
sphincssha2128ssimple,2091.7517430000003,2.73372
sphincssha2128fsimple,2092.5557430000003,2.560588
mldsa87,4993.9170859999995,2.312952
mldsa65,4995.954871,1.958889
mldsa44,4992.783714,2.0137810000000003
falcon512,4991.114729000001,2.18644
falcon1024,4989.962371,2.2650729999999997
RSA,904.575043,0.791226
EC,904.931872,0.871286
