algorithm,value,std
sphincsshake256ssimple,9465.612371000001,2.50728
sphincsshake256fsimple,8882.199686,1.717383
sphincsshake192ssimple,9580.418742999998,2.054772
sphincsshake192fsimple,8842.203872,2.2942129999999996
sphincsshake128ssimple,9244.007699999998,2.675621
sphincsshake128fsimple,8819.042343,2.520958
sphincssha2256ssimple,5719.726629,2.783188
sphincssha2256fsimple,5356.616271,1.891787
sphincssha2192ssimple,5774.815286,3.2852799999999998
sphincssha2192fsimple,5343.263999999999,3.189885
sphincssha2128ssimple,3233.3128,1.8889989999999999
sphincssha2128fsimple,3005.7943,1.895098
mldsa87,5116.314658,2.007422
mldsa65,4993.497600000001,1.855363
mldsa44,4991.137528,3.0562810000000002
falcon512,4987.9825,1.7915590000000001
falcon1024,4992.925029,2.0529569999999997
RSA,906.9409,0.7001229999999999
EC,906.0323569999999,0.8722460000000001
