algorithm,value,std
sphincsshake256ssimple,14530.424171,3.197686
sphincsshake256fsimple,13884.660158,3.560948
sphincsshake192ssimple,14651.493486,3.888668
sphincsshake192fsimple,13826.878943,3.423393
sphincsshake128ssimple,14302.775043,3.422769
sphincsshake128fsimple,13826.393558,4.691382
sphincssha2256ssimple,9002.079571999999,4.02053
sphincssha2256fsimple,8611.349043,3.3314719999999998
sphincssha2192ssimple,9069.967257,4.607527
sphincssha2192fsimple,8592.895628999999,4.515512
sphincssha2128ssimple,5352.129986,3.769222
sphincssha2128fsimple,5098.311686,3.9945960000000005
mldsa87,9982.461884999999,3.483467
mldsa65,9985.047286,3.844583
mldsa44,9972.709514,2.9724600000000003
falcon512,9979.999042,3.458452
falcon1024,9996.006813999998,4.294097
RSA,2018.2252859999999,63.394859999999994
EC,1810.818415,0.886008
