algorithm,value,std
sphincsshake256ssimple,2110.705236,2.076077
sphincsshake256fsimple,2120.357459,2.124212
sphincsshake192ssimple,2107.990895,2.064172
sphincsshake192fsimple,2121.741245,1.850884
sphincsshake128ssimple,2106.0104929999998,2.097895
sphincsshake128fsimple,2117.2682219999997,2.006614
sphincssha2256ssimple,1772.495792,2.390825
sphincssha2256fsimple,1788.965362,1.737662
sphincssha2192ssimple,1771.924763,1.710678
sphincssha2192fsimple,1790.277606,2.058208
sphincssha2128ssimple,2147.102304,1.940879
sphincssha2128fsimple,2160.585964,1.840802
mldsa87,2106.551488,1.9375410000000002
mldsa65,2106.9258999999997,1.7716990000000001
mldsa44,2107.822981,2.00286
falcon512,2109.535187,2.465785
falcon1024,2107.728239,2.0703129999999996
RSA,1527.078042,1.015426
EC,1527.5542870000002,0.920294
