algorithm,value,std
sphincsshake256ssimple,2.661676,0.22162500000000002
sphincsshake256fsimple,3.584836,0.233717
sphincsshake192ssimple,2.095614,0.24183200000000002
sphincsshake192fsimple,3.432706,0.19714600000000002
sphincsshake128ssimple,1.911465,0.201686
sphincsshake128fsimple,2.9205929999999998,0.245241
sphincssha2256ssimple,2.88675,0.26728199999999996
sphincssha2256fsimple,3.501272,0.228038
sphincssha2192ssimple,2.6751129999999996,0.216202
sphincssha2192fsimple,3.408389,0.245275
sphincssha2128ssimple,2.137945,0.247405
sphincssha2128fsimple,2.7441,0.250961
mldsa87,1.613513,0.239781
mldsa65,1.6525859999999999,0.232856
mldsa44,1.594404,0.24944700000000003
falcon512,1.67001,0.23482599999999998
falcon1024,1.688582,0.230984
RSA,0.79996,0.218232
EC,0.801373,0.200621
