algorithm,value,std
sphincsshake256ssimple,662.038977,0.575116
sphincsshake256fsimple,72.64855800000001,0.25106199999999995
sphincsshake192ssimple,765.626951,0.7774080000000001
sphincsshake192fsimple,37.467044,0.268662
sphincsshake128ssimple,443.327894,0.44321699999999997
sphincsshake128fsimple,24.094572000000003,0.263463
sphincssha2256ssimple,403.138327,0.513806
sphincssha2256fsimple,43.180457,0.242361
sphincssha2192ssimple,449.02608,0.433171
sphincssha2192fsimple,22.288991,0.214082
sphincssha2128ssimple,239.42770399999998,0.321176
sphincssha2128fsimple,13.778338,0.22581
mldsa87,2.773186,0.264019
mldsa65,2.630631,0.25996
mldsa44,2.608428,0.229768
falcon512,2.7370099999999997,0.240659
falcon1024,3.2673680000000003,0.218202
RSA,2.828481,0.222474
EC,1.6368699999999998,0.244823
