algorithm,value,std
sphincsshake256ssimple,9.530806857,0.031874936
sphincsshake256fsimple,9.747485257,0.075202057
sphincsshake192ssimple,9.505353143,0.016354823
sphincsshake192fsimple,9.528992914,0.014585989
sphincsshake128ssimple,9.491309714,0.011155254
sphincsshake128fsimple,9.502251886,0.007719593
sphincssha2256ssimple,9.762698971,0.03300991
sphincssha2256fsimple,9.801845029,0.012198062
sphincssha2192ssimple,9.7574912,0.008809816
sphincssha2192fsimple,9.773699657,0.026724368
sphincssha2128ssimple,9.7415168,0.02102887
sphincssha2128fsimple,9.756964571,0.010674718
mldsa87,9.492772571,0.00237216
mldsa65,9.489729829,0.002698249
mldsa44,9.483585829,0.005653324
falcon512,9.738766629,0.011960536
falcon1024,9.735665371,0.02505534
RSA,9.210207086,0.014214519
EC,9.213776457,0.007660874
