algorithm,value,std
sphincsshake256ssimple,9.837129143,0.087688834
sphincsshake256fsimple,10.061706971,0.012643415
sphincsshake192ssimple,9.8082816,0.078023389
sphincsshake192fsimple,9.851348114,0.08863621
sphincsshake128ssimple,9.778965943,0.064975732
sphincsshake128fsimple,9.819984457,0.095181636
sphincssha2256ssimple,10.036194743,0.012286728
sphincssha2256fsimple,10.063813486,0.012791996
sphincssha2192ssimple,10.021917257,0.002459154
sphincssha2192fsimple,10.046551771,0.00751623
sphincssha2128ssimple,10.008283429,0.008753649
sphincssha2128fsimple,10.018113829,0.012933367
mldsa87,9.7554432,0.005506411
mldsa65,9.7497088,0.007157604
mldsa44,9.747485257,0.00420934
falcon512,10.000910629,0.010205427
falcon1024,10.005065143,0.011606954
RSA,9.217345829,0.004049518
EC,9.219978971,0.012970912
