algorithm,value,std
sphincsshake256ssimple,201.13309800000002,0.658505
sphincsshake256fsimple,201.093361,0.612349
sphincsshake192ssimple,202.022003,0.533503
sphincsshake192fsimple,201.871116,0.468659
sphincsshake128ssimple,201.913655,0.591001
sphincsshake128fsimple,202.332376,0.690275
sphincssha2256ssimple,201.47768399999998,0.666658
sphincssha2256fsimple,201.546257,0.582104
sphincssha2192ssimple,202.169452,0.490008
sphincssha2192fsimple,202.350368,0.5683100000000001
sphincssha2128ssimple,202.403096,0.634295
sphincssha2128fsimple,202.403798,0.544097
mldsa87,202.445005,0.459169
mldsa65,202.069418,0.518224
mldsa44,202.760673,0.5728340000000001
falcon512,201.270231,0.532133
falcon1024,202.97043200000002,0.6306200000000001
RSA,199.45981700000002,0.469634
EC,199.590929,0.53503
