algorithm,value,std
sphincsshake256ssimple,54.589263,0.599223
sphincsshake256fsimple,54.496428,0.633658
sphincsshake192ssimple,54.702397,0.728924
sphincsshake192fsimple,54.323859,0.670016
sphincsshake128ssimple,54.262849,0.519359
sphincsshake128fsimple,54.541028999999995,0.54239
sphincssha2256ssimple,54.302710999999995,0.564686
sphincssha2256fsimple,54.309439,0.462736
sphincssha2192ssimple,54.701617,0.660324
sphincssha2192fsimple,54.77499,0.658409
sphincssha2128ssimple,54.523575,0.5744469999999999
sphincssha2128fsimple,54.526857,0.584344
mldsa87,54.32259,0.413537
mldsa65,54.686169,0.689507
mldsa44,54.869865,0.8461350000000001
falcon512,54.581205000000004,0.548795
falcon1024,54.749301,0.5246
RSA,54.78912,0.654303
EC,54.458842,0.532502
