algorithm,value,std
sphincsshake256ssimple,223.59491,0.7633460000000001
sphincsshake256fsimple,223.31766,0.650252
sphincsshake192ssimple,224.317026,0.695909
sphincsshake192fsimple,224.402039,0.629943
sphincsshake128ssimple,224.25745799999999,0.8454320000000001
sphincsshake128fsimple,224.696813,0.807569
sphincssha2256ssimple,223.472164,0.600636
sphincssha2256fsimple,223.84913,0.664287
sphincssha2192ssimple,224.430837,0.56601
sphincssha2192fsimple,224.73527700000002,0.522261
sphincssha2128ssimple,224.591842,0.6173580000000001
sphincssha2128fsimple,224.646459,0.600587
mldsa87,224.60788300000002,0.641875
mldsa65,224.200405,0.669212
mldsa44,225.030696,0.69611
falcon512,223.913702,0.618734
falcon1024,225.303063,0.701583
RSA,221.865827,0.579265
EC,221.871631,0.556424
