algorithm,value,std
sphincsshake256ssimple,202.1266,0.538389
sphincsshake256fsimple,203.154209,0.479762
sphincsshake192ssimple,202.688483,0.5516759999999999
sphincsshake192fsimple,203.541897,0.650657
sphincsshake128ssimple,202.129535,0.5179699999999999
sphincsshake128fsimple,202.534961,0.470995
sphincssha2256ssimple,202.450024,0.5479769999999999
sphincssha2256fsimple,203.451758,0.555558
sphincssha2192ssimple,203.281656,0.6817219999999999
sphincssha2192fsimple,203.685756,0.597221
sphincssha2128ssimple,202.58524,0.541685
sphincssha2128fsimple,203.204638,0.603266
mldsa87,202.62307399999997,0.520308
mldsa65,202.252506,0.540145
mldsa44,202.814706,0.523843
falcon512,201.631789,0.462486
falcon1024,203.14905,0.571742
RSA,199.85591499999998,0.559748
EC,199.690805,0.648876
