algorithm,value,std
sphincsshake256ssimple,9.719105829,0.008367362
sphincsshake256fsimple,9.752224914,0.019659104
sphincsshake192ssimple,9.70752,0.023668822
sphincsshake192fsimple,9.725425371,0.00493945
sphincsshake128ssimple,9.692189257,0.014063061
sphincsshake128fsimple,9.701668571,0.006102163
sphincssha2256ssimple,9.720159086,0.01113016
sphincssha2256fsimple,9.746607543,0.007402609
sphincssha2192ssimple,9.699913143,0.004945073
sphincssha2192fsimple,9.726069029,0.005522788
sphincssha2128ssimple,9.689439086,0.005643485
sphincssha2128fsimple,9.703775086,0.007238434
mldsa87,9.720978286,0.013721008
mldsa65,9.707402971,0.00462419
mldsa44,9.6989184,0.005585329
falcon512,9.693886171,0.009655744
falcon1024,9.7050624,0.02428138
RSA,9.6772096,0.012637232
EC,9.680544914,0.004955248
