algorithm,value,std
sphincsshake256ssimple,109.858874514,0.018731236
sphincsshake256fsimple,109.905802971,0.038630394
sphincsshake192ssimple,109.837282743,0.015820545
sphincsshake192fsimple,109.866656914,0.010998303
sphincsshake128ssimple,109.824292571,0.013781633
sphincsshake128fsimple,109.840384,0.022453674
sphincssha2256ssimple,109.855480686,0.014193979
sphincssha2256fsimple,109.899951543,0.027493928
sphincssha2192ssimple,109.837282743,0.023716909
sphincssha2192fsimple,109.859752229,0.013614778
sphincssha2128ssimple,109.820021029,0.019447441
sphincssha2128fsimple,109.842256457,0.022089972
mldsa87,109.847873829,0.027707871
mldsa65,109.844714057,0.016333996
mldsa44,109.832074971,0.017925017
falcon512,109.823824457,0.023334499
falcon1024,109.834005943,0.017612534
RSA,109.790763886,0.050113626
EC,109.810658743,0.017116137
