algorithm,value,std
sphincsshake256ssimple,9.675512686,0.00923278
sphincsshake256fsimple,9.675220114,0.0088358
sphincsshake192ssimple,9.676624457,0.005296446
sphincsshake192fsimple,9.675805257,0.005342156
sphincsshake128ssimple,9.675337143,0.007256647
sphincsshake128fsimple,9.663224686,0.036021944
sphincssha2256ssimple,9.6698368,0.014182104
sphincssha2256fsimple,9.6743424,0.007863368
sphincssha2192ssimple,9.6735232,0.011011718
sphincssha2192fsimple,9.671709257,0.013188676
sphincssha2128ssimple,9.677092571,0.004860051
sphincssha2128fsimple,9.675746743,0.005810879
mldsa87,9.708222171,0.009983827
mldsa65,9.690667886,0.025465599
mldsa44,9.6899072,0.012304808
falcon512,9.683119543,0.009823366
falcon1024,9.693125486,0.006381522
RSA,9.522439314,0.110230382
EC,9.670187886,0.013167589
