algorithm,value,std
sphincsshake256ssimple,0.2154496,0.070428043
sphincsshake256fsimple,0.266766629,0.016146633
sphincsshake192ssimple,0.231716571,0.057173169
sphincsshake192fsimple,0.221301029,0.06621541
sphincsshake128ssimple,0.225397029,0.05982498
sphincsshake128fsimple,0.211470628,0.076070098
sphincssha2256ssimple,0.256702171,0.012261824
sphincssha2256fsimple,0.278410972,0.031540593
sphincssha2192ssimple,0.253015772,0.0196667
sphincssha2192fsimple,0.2506752,0.019197655
sphincssha2128ssimple,0.255531886,0.014249177
sphincssha2128fsimple,0.252021028,0.020049335
mldsa87,0.116267885,0.111836801
mldsa65,0.191341714,0.094301274
mldsa44,0.240084115,0.053730594
falcon512,0.513813942,0.02582729
falcon1024,0.517617372,0.031329208
RSA,0.016442515,0.032830748
EC,0.003452342,0.009649986
