algorithm,value,std
sphincsshake256ssimple,200.538053486,0.049933538
sphincsshake256fsimple,200.466666058,0.097569723
sphincsshake192ssimple,200.532904229,0.051171242
sphincsshake192fsimple,200.532553142,0.05098927
sphincsshake128ssimple,200.5475328,0.045571661
sphincsshake128fsimple,200.5327872,0.046277943
sphincssha2256ssimple,200.561283657,0.060024987
sphincssha2256fsimple,200.538755657,0.115151966
sphincssha2192ssimple,200.547883885,0.070905767
sphincssha2192fsimple,200.546655085,0.060123745
sphincssha2128ssimple,200.567310629,0.069417717
sphincssha2128fsimple,200.553793828,0.063849314
mldsa87,200.534776686,0.04107644
mldsa65,200.5188608,0.06595128
mldsa44,200.521728,0.068826775
falcon512,200.591301486,0.058716827
falcon1024,200.571523657,0.045985041
RSA,0.038912,0.0439321
EC,-0.007606857,0.02334432
