algorithm,value,std
sphincsshake256ssimple,10088.496529,5.247871
sphincsshake256fsimple,3880.4368,2.0512159999999997
sphincsshake192ssimple,11021.854899999998,13.317911
sphincsshake192fsimple,3503.748529,1.899227
sphincsshake128ssimple,7681.705857,2.7560979999999997
sphincsshake128fsimple,3367.3055,1.940279
sphincssha2256ssimple,12603.714356999999,4.304788
sphincssha2256fsimple,3497.947686,1.878894
sphincssha2192ssimple,13862.427142999999,4.368506
sphincssha2192fsimple,2960.815129,2.21031
sphincssha2128ssimple,9799.080985999999,3.371413
sphincssha2128fsimple,3525.001471,2.179854
mldsa87,2095.820029,2.251992
mldsa65,2096.153714,2.394432
mldsa44,2095.6353,2.18668
falcon512,2093.731871,1.858419
falcon1024,2095.636971,1.418112
RSA,1525.092929,0.609873
EC,1514.751814,0.550299
