algorithm,value,std
sphincsshake256ssimple,7139.575471,5.149115999999999
sphincsshake256fsimple,928.119457,0.336754
sphincsshake192ssimple,8071.888457,11.999504
sphincsshake192fsimple,551.380871,0.349186
sphincsshake128ssimple,4718.0826,8.829662
sphincsshake128fsimple,414.957414,0.348581
sphincssha2256ssimple,10350.097843,4.541582
sphincssha2256fsimple,1240.781857,0.647406
sphincssha2192ssimple,11606.3166,4.6709309999999995
sphincssha2192fsimple,703.826257,0.379378
sphincssha2128ssimple,6783.789043,2.581257
sphincssha2128fsimple,509.389914,0.414971
mldsa87,200.33907100000002,1.290842
mldsa65,198.96107099999998,1.497087
mldsa44,198.313286,1.0552700000000002
falcon512,196.231843,0.295595
falcon1024,198.850029,0.36632400000000004
RSA,202.048443,0.358012
EC,191.818943,0.308682
