algorithm,value,std
sphincsshake256ssimple,14533.369302000001,3.167136
sphincsshake256fsimple,13887.605946000001,3.538235
sphincsshake192ssimple,14654.506316,3.868258
sphincsshake192fsimple,13829.81099,3.431208
sphincsshake128ssimple,14305.925100999999,3.357889
sphincsshake128fsimple,13829.454398,4.683044
sphincssha2256ssimple,9004.467716000001,4.048804
sphincssha2256fsimple,8613.539216,3.288401
sphincssha2192ssimple,9072.262323,4.588382
sphincssha2192fsimple,8595.096936999998,4.5275549999999996
sphincssha2128ssimple,5354.00162,3.7219
sphincssha2128fsimple,5100.096276,4.060034
mldsa87,9985.036286999999,3.5433510000000004
mldsa65,9987.602642,3.857962
mldsa44,9975.391500000002,2.9478500000000003
falcon512,9982.855579000001,3.4812760000000003
falcon1024,9998.828583,4.283445
RSA,2019.4535230000001,63.398157999999995
EC,1812.2071230000001,0.915181
