algorithm,value,std
sphincsshake256ssimple,861.804511,0.312079
sphincsshake256fsimple,216.62437200000002,0.22337600000000002
sphincsshake192ssimple,996.172506,0.714259
sphincsshake192fsimple,178.75940400000002,0.180934
sphincsshake128ssimple,643.458583,0.388561
sphincsshake128fsimple,164.58032,0.213655
sphincssha2256ssimple,523.535245,0.403738
sphincssha2256fsimple,132.57822,0.194216
sphincssha2192ssimple,585.143223,0.284619
sphincssha2192fsimple,110.282739,0.165785
sphincssha2128ssimple,324.13374,0.219958
sphincssha2128fsimple,66.29265600000001,0.200393
mldsa87,103.020636,0.216946
mldsa65,102.84864400000001,0.201759
mldsa44,102.67725,0.190354
falcon512,111.39705,1.2334729999999998
falcon1024,128.40739000000002,2.021043
RSA,234.422715,64.619942
EC,21.509956,0.171049
