algorithm,value,std
sphincsshake256ssimple,51.692644,0.233748
sphincsshake256fsimple,52.722789999999996,0.199906
sphincsshake192ssimple,51.399527,0.220638
sphincsshake192fsimple,52.743342,0.241405
sphincsshake128ssimple,51.026548,0.25314000000000003
sphincsshake128fsimple,52.088950000000004,0.27474200000000004
sphincssha2256ssimple,34.824608,0.251418
sphincssha2256fsimple,35.476586999999995,0.22225
sphincssha2192ssimple,34.755733,0.228585
sphincssha2192fsimple,35.343227999999996,0.244146
sphincssha2128ssimple,22.596016,0.207174
sphincssha2128fsimple,23.176409,0.236334
mldsa87,50.984326,0.221714
mldsa65,51.067654,0.237128
mldsa44,50.88151,0.23352799999999999
falcon512,51.131627,0.224876
falcon1024,51.168275,0.270787
RSA,9.974612,0.223341
EC,10.028839,0.20553
