algorithm,value,std
sphincsshake256ssimple,754.1118789999999,0.345031
sphincsshake256fsimple,160.165467,0.26205199999999995
sphincsshake192ssimple,858.644898,0.687963
sphincsshake192fsimple,124.54907399999999,0.231185
sphincsshake128ssimple,533.681114,0.450129
sphincsshake128fsimple,111.25999300000001,0.25448000000000004
sphincssha2256ssimple,458.582344,0.341159
sphincssha2256fsimple,95.940939,0.220484
sphincssha2192ssimple,505.506008,0.362483
sphincssha2192fsimple,74.740219,0.259758
sphincssha2128ssimple,270.731736,0.265181
sphincssha2128fsimple,43.098659999999995,0.239431
mldsa87,53.459787,0.244139
mldsa65,52.236636000000004,0.276019
mldsa44,52.233953,0.232874
falcon512,52.470034999999996,0.25962100000000005
falcon1024,52.775814,0.266236
RSA,12.005958000000001,0.21410600000000002
EC,10.761081,0.207426
