algorithm,value,std
sphincsshake256ssimple,57.389914,0.180941
sphincsshake256fsimple,57.499414,0.12684600000000001
sphincsshake192ssimple,57.340857,0.163616
sphincsshake192fsimple,57.464529,0.156085
sphincsshake128ssimple,57.513543,0.132912
sphincsshake128fsimple,57.438086,0.12870700000000002
sphincssha2256ssimple,57.392229,0.16355699999999998
sphincssha2256fsimple,57.508186,0.159679
sphincssha2192ssimple,57.456614,0.122986
sphincssha2192fsimple,57.450714,0.149247
sphincssha2128ssimple,57.405657,0.145198
sphincssha2128fsimple,57.408843000000005,0.160569
mldsa87,57.455486,0.131697
mldsa65,57.686085999999996,0.14426599999999998
mldsa44,57.680443,0.172628
falcon512,57.555814,0.13228099999999998
falcon1024,57.587629,0.132629
RSA,57.609770999999995,0.164736
EC,57.599143,0.165717
