algorithm,value,std
sphincsshake256ssimple,24.048329,0.045818
sphincsshake256fsimple,24.2212,0.053579999999999996
sphincsshake192ssimple,23.996571000000003,0.049194999999999996
sphincsshake192fsimple,24.151356999999997,0.058979
sphincsshake128ssimple,23.985771,0.045675
sphincsshake128fsimple,24.041343,0.049331
sphincssha2256ssimple,24.105657,0.054134
sphincssha2256fsimple,24.244014,0.059261
sphincssha2192ssimple,24.022771,0.060521
sphincssha2192fsimple,24.149586,0.056069999999999995
sphincssha2128ssimple,24.0012,0.068919
sphincssha2128fsimple,24.018843,0.050487
mldsa87,24.148071,0.053035000000000006
mldsa65,24.100471,0.046788
mldsa44,24.111871,0.059057
falcon512,24.0718,0.055367
falcon1024,24.110486,0.061912
RSA,23.789057,0.05113
EC,23.858157000000002,0.054986
